libdc1394 error: Failed to initialize libdc1394
Training net...

Iteration     0: accuracy_at_1 =  0.78%; accuracy_at_5 =  5.86%; loss = 4.605170 
Iteration  6600: accuracy_at_1 = 25.39%; accuracy_at_5 = 54.30%; loss = 2.912177  (0.986250 s/it)
Iteration  6610: accuracy_at_1 = 24.61%; accuracy_at_5 = 55.47%; loss = 3.071058  (0.986034 s/it)
Iteration  6620: accuracy_at_1 = 21.48%; accuracy_at_5 = 52.73%; loss = 3.075523  (0.985571 s/it)
Iteration  6630: accuracy_at_1 = 25.39%; accuracy_at_5 = 53.12%; loss = 3.115535  (0.985773 s/it)
Iteration  6640: accuracy_at_1 = 23.44%; accuracy_at_5 = 52.73%; loss = 2.994364  (0.987554 s/it)
Iteration  6650: accuracy_at_1 = 27.34%; accuracy_at_5 = 54.69%; loss = 2.942637  (0.985851 s/it)
Iteration  6660: accuracy_at_1 = 29.30%; accuracy_at_5 = 55.47%; loss = 2.891885  (0.986359 s/it)
Iteration  6670: accuracy_at_1 = 25.39%; accuracy_at_5 = 53.91%; loss = 2.928872  (0.987205 s/it)
Iteration  6680: accuracy_at_1 = 27.73%; accuracy_at_5 = 58.20%; loss = 2.858836  (0.986989 s/it)
Iteration  6690: accuracy_at_1 = 26.17%; accuracy_at_5 = 55.47%; loss = 2.948940  (0.988095 s/it)
Iteration  6700: accuracy_at_1 = 21.48%; accuracy_at_5 = 45.31%; loss = 3.218591  (0.988013 s/it)
Iteration  6710: accuracy_at_1 = 28.12%; accuracy_at_5 = 60.16%; loss = 2.786851  (0.987400 s/it)
Iteration  6720: accuracy_at_1 = 27.73%; accuracy_at_5 = 50.78%; loss = 3.067671  (0.987363 s/it)
Iteration  6730: accuracy_at_1 = 24.61%; accuracy_at_5 = 55.47%; loss = 2.902903  (0.986283 s/it)
Iteration  6740: accuracy_at_1 = 24.22%; accuracy_at_5 = 57.81%; loss = 2.991035  (0.985880 s/it)
Iteration  6750: accuracy_at_1 = 25.78%; accuracy_at_5 = 55.86%; loss = 3.089408  (0.986172 s/it)
Iteration  6760: accuracy_at_1 = 24.22%; accuracy_at_5 = 54.69%; loss = 3.016716  (0.985704 s/it)
Iteration  6770: accuracy_at_1 = 24.61%; accuracy_at_5 = 57.81%; loss = 3.033089  (0.986523 s/it)
Iteration  6780: accuracy_at_1 = 26.17%; accuracy_at_5 = 51.95%; loss = 3.034307  (0.985417 s/it)
Iteration  6790: accuracy_at_1 = 26.17%; accuracy_at_5 = 58.59%; loss = 2.825933  (0.987119 s/it)
Iteration  6800: accuracy_at_1 = 26.95%; accuracy_at_5 = 54.69%; loss = 2.937795  (0.987241 s/it)
Iteration  6810: accuracy_at_1 = 30.86%; accuracy_at_5 = 55.47%; loss = 2.889365  (0.987985 s/it)
Iteration  6820: accuracy_at_1 = 28.52%; accuracy_at_5 = 55.47%; loss = 2.872041  (0.987517 s/it)
Iteration  6830: accuracy_at_1 = 26.56%; accuracy_at_5 = 58.20%; loss = 2.841911  (0.987215 s/it)
Iteration  6840: accuracy_at_1 = 28.91%; accuracy_at_5 = 58.98%; loss = 2.816844  (0.986681 s/it)
Iteration  6850: accuracy_at_1 = 21.48%; accuracy_at_5 = 51.95%; loss = 2.986171  (0.986638 s/it)
Iteration  6860: accuracy_at_1 = 28.52%; accuracy_at_5 = 55.08%; loss = 2.907217  (0.986257 s/it)
Iteration  6870: accuracy_at_1 = 27.34%; accuracy_at_5 = 52.73%; loss = 2.978572  (0.986251 s/it)
Iteration  6880: accuracy_at_1 = 24.61%; accuracy_at_5 = 51.17%; loss = 3.023626  (0.986065 s/it)
Iteration  6890: accuracy_at_1 = 24.22%; accuracy_at_5 = 51.17%; loss = 3.110094  (0.986476 s/it)
Iteration  6900: accuracy_at_1 = 26.17%; accuracy_at_5 = 51.17%; loss = 3.102092  (0.986102 s/it)
Iteration  6910: accuracy_at_1 = 30.47%; accuracy_at_5 = 58.98%; loss = 2.873204  (0.986977 s/it)
Iteration  6920: accuracy_at_1 = 28.12%; accuracy_at_5 = 56.25%; loss = 2.861132  (0.987475 s/it)
Iteration  6930: accuracy_at_1 = 23.83%; accuracy_at_5 = 53.12%; loss = 2.871146  (0.986665 s/it)
Iteration  6940: accuracy_at_1 = 26.17%; accuracy_at_5 = 54.30%; loss = 2.955608  (0.986607 s/it)
Iteration  6950: accuracy_at_1 = 23.83%; accuracy_at_5 = 50.39%; loss = 3.074285  (0.987042 s/it)
Iteration  6960: accuracy_at_1 = 29.69%; accuracy_at_5 = 56.25%; loss = 2.845858  (0.986599 s/it)
Iteration  6970: accuracy_at_1 = 24.61%; accuracy_at_5 = 50.39%; loss = 3.062568  (0.987199 s/it)
Iteration  6980: accuracy_at_1 = 26.95%; accuracy_at_5 = 62.11%; loss = 2.933286  (0.986366 s/it)
Iteration  6990: accuracy_at_1 = 28.12%; accuracy_at_5 = 51.95%; loss = 2.986240  (0.985911 s/it)
Iteration  7000: accuracy_at_1 = 23.83%; accuracy_at_5 = 51.95%; loss = 3.066667  (0.986017 s/it)
Iteration  7010: accuracy_at_1 = 25.39%; accuracy_at_5 = 56.25%; loss = 2.940027  (0.985979 s/it)
Iteration  7020: accuracy_at_1 = 23.44%; accuracy_at_5 = 51.56%; loss = 3.017371  (0.988396 s/it)
Iteration  7030: accuracy_at_1 = 27.73%; accuracy_at_5 = 58.59%; loss = 2.862439  (0.986748 s/it)
Iteration  7040: accuracy_at_1 = 25.78%; accuracy_at_5 = 56.64%; loss = 2.904578  (0.986863 s/it)
Iteration  7050: accuracy_at_1 = 29.30%; accuracy_at_5 = 55.47%; loss = 2.760437  (0.988549 s/it)
Iteration  7060: accuracy_at_1 = 23.83%; accuracy_at_5 = 55.47%; loss = 2.969778  (0.987063 s/it)
Iteration  7070: accuracy_at_1 = 25.00%; accuracy_at_5 = 48.44%; loss = 3.189931  (0.987765 s/it)
Iteration  7080: accuracy_at_1 = 25.78%; accuracy_at_5 = 53.12%; loss = 2.923983  (0.987167 s/it)
Iteration  7090: accuracy_at_1 = 25.00%; accuracy_at_5 = 54.69%; loss = 2.907233  (0.987567 s/it)
Iteration  7100: accuracy_at_1 = 26.95%; accuracy_at_5 = 54.30%; loss = 3.103507  (0.987715 s/it)
Iteration  7110: accuracy_at_1 = 33.20%; accuracy_at_5 = 60.55%; loss = 2.723477  (0.986614 s/it)
Iteration  7120: accuracy_at_1 = 22.66%; accuracy_at_5 = 54.69%; loss = 2.967193  (0.985928 s/it)
Iteration  7130: accuracy_at_1 = 29.69%; accuracy_at_5 = 57.81%; loss = 2.865290  (0.985554 s/it)
Iteration  7140: accuracy_at_1 = 24.22%; accuracy_at_5 = 56.64%; loss = 2.875638  (0.986284 s/it)
Iteration  7150: accuracy_at_1 = 27.73%; accuracy_at_5 = 54.69%; loss = 2.999171  (0.986349 s/it)
Iteration  7160: accuracy_at_1 = 24.22%; accuracy_at_5 = 51.17%; loss = 3.029726  (0.985889 s/it)
Iteration  7170: accuracy_at_1 = 25.00%; accuracy_at_5 = 53.52%; loss = 2.999854  (0.986480 s/it)
Iteration  7180: accuracy_at_1 = 26.56%; accuracy_at_5 = 53.91%; loss = 2.869786  (0.986849 s/it)
Iteration  7190: accuracy_at_1 = 27.34%; accuracy_at_5 = 56.25%; loss = 2.924574  (0.986902 s/it)
Iteration  7200: accuracy_at_1 = 28.91%; accuracy_at_5 = 58.98%; loss = 2.797538  (0.987041 s/it)
Iteration  7210: accuracy_at_1 = 25.00%; accuracy_at_5 = 55.08%; loss = 3.058748  (0.987570 s/it)
Iteration  7220: accuracy_at_1 = 22.66%; accuracy_at_5 = 49.22%; loss = 3.092279  (0.987208 s/it)
Iteration  7230: accuracy_at_1 = 29.30%; accuracy_at_5 = 57.42%; loss = 2.841640  (0.987361 s/it)
Iteration  7240: accuracy_at_1 = 28.12%; accuracy_at_5 = 56.25%; loss = 2.838998  (0.986343 s/it)
Iteration  7250: accuracy_at_1 = 27.34%; accuracy_at_5 = 56.25%; loss = 2.964504  (0.986104 s/it)
Iteration  7260: accuracy_at_1 = 23.83%; accuracy_at_5 = 57.42%; loss = 2.941715  (0.985624 s/it)
Iteration  7270: accuracy_at_1 = 28.91%; accuracy_at_5 = 59.77%; loss = 2.842010  (0.986206 s/it)
Iteration  7280: accuracy_at_1 = 32.42%; accuracy_at_5 = 62.50%; loss = 2.727058  (0.985537 s/it)
Iteration  7290: accuracy_at_1 = 25.78%; accuracy_at_5 = 51.95%; loss = 3.025404  (0.985826 s/it)
Iteration  7300: accuracy_at_1 = 28.52%; accuracy_at_5 = 54.30%; loss = 2.982121  (0.987302 s/it)
Iteration  7310: accuracy_at_1 = 26.17%; accuracy_at_5 = 62.50%; loss = 2.811600  (0.987252 s/it)
Iteration  7320: accuracy_at_1 = 23.44%; accuracy_at_5 = 56.64%; loss = 3.020554  (0.988443 s/it)
Iteration  7330: accuracy_at_1 = 23.83%; accuracy_at_5 = 56.64%; loss = 2.913348  (0.987018 s/it)
Iteration  7340: accuracy_at_1 = 25.00%; accuracy_at_5 = 54.69%; loss = 2.993579  (0.987392 s/it)
Iteration  7350: accuracy_at_1 = 30.08%; accuracy_at_5 = 56.25%; loss = 2.856225  (0.987311 s/it)
Iteration  7360: accuracy_at_1 = 31.25%; accuracy_at_5 = 62.11%; loss = 2.709244  (0.986653 s/it)
Iteration  7370: accuracy_at_1 = 26.95%; accuracy_at_5 = 58.98%; loss = 2.936252  (0.986341 s/it)
Iteration  7380: accuracy_at_1 = 27.73%; accuracy_at_5 = 59.38%; loss = 2.785270  (0.985736 s/it)
Iteration  7390: accuracy_at_1 = 25.39%; accuracy_at_5 = 50.78%; loss = 2.982636  (0.986374 s/it)
Iteration  7400: accuracy_at_1 = 25.39%; accuracy_at_5 = 53.52%; loss = 3.059451  (0.986364 s/it)
Iteration  7410: accuracy_at_1 = 28.52%; accuracy_at_5 = 55.86%; loss = 2.947463  (0.986880 s/it)
Iteration  7420: accuracy_at_1 = 28.12%; accuracy_at_5 = 58.20%; loss = 2.942867  (0.987275 s/it)
Iteration  7430: accuracy_at_1 = 25.00%; accuracy_at_5 = 54.69%; loss = 2.866157  (0.987317 s/it)
Iteration  7440: accuracy_at_1 = 25.00%; accuracy_at_5 = 53.12%; loss = 3.015810  (0.987522 s/it)
Iteration  7450: accuracy_at_1 = 26.95%; accuracy_at_5 = 53.91%; loss = 3.004864  (0.986531 s/it)
Iteration  7460: accuracy_at_1 = 23.05%; accuracy_at_5 = 54.30%; loss = 3.016306  (0.987005 s/it)
Iteration  7470: accuracy_at_1 = 29.30%; accuracy_at_5 = 53.12%; loss = 2.856648  (0.987148 s/it)
Iteration  7480: accuracy_at_1 = 31.25%; accuracy_at_5 = 57.81%; loss = 2.782092  (0.987221 s/it)
Iteration  7490: accuracy_at_1 = 32.03%; accuracy_at_5 = 57.03%; loss = 2.743176  (0.986638 s/it)
Iteration  7500: accuracy_at_1 = 28.12%; accuracy_at_5 = 56.25%; loss = 2.961127  (0.986411 s/it)
Iteration  7510: accuracy_at_1 = 25.39%; accuracy_at_5 = 53.91%; loss = 2.995479  (0.986668 s/it)
Iteration  7520: accuracy_at_1 = 27.73%; accuracy_at_5 = 60.55%; loss = 2.754480  (0.985956 s/it)
Iteration  7530: accuracy_at_1 = 24.22%; accuracy_at_5 = 52.73%; loss = 3.061639  (0.986047 s/it)
Iteration  7540: accuracy_at_1 = 24.61%; accuracy_at_5 = 51.17%; loss = 3.031258  (0.985543 s/it)
Iteration  7550: accuracy_at_1 = 25.00%; accuracy_at_5 = 56.25%; loss = 2.995435  (0.986824 s/it)
Iteration  7560: accuracy_at_1 = 21.88%; accuracy_at_5 = 60.16%; loss = 2.863899  (0.986890 s/it)
Iteration  7570: accuracy_at_1 = 26.17%; accuracy_at_5 = 58.59%; loss = 2.847371  (0.988123 s/it)
Iteration  7580: accuracy_at_1 = 25.39%; accuracy_at_5 = 56.64%; loss = 2.964519  (0.987549 s/it)
Iteration  7590: accuracy_at_1 = 22.66%; accuracy_at_5 = 59.38%; loss = 2.914399  (0.986858 s/it)
Iteration  7600: accuracy_at_1 = 28.52%; accuracy_at_5 = 58.98%; loss = 2.866353  (0.987118 s/it)
Iteration  7610: accuracy_at_1 = 28.12%; accuracy_at_5 = 57.81%; loss = 2.833235  (0.987509 s/it)
Iteration  7620: accuracy_at_1 = 28.12%; accuracy_at_5 = 59.38%; loss = 2.866940  (0.986762 s/it)
Iteration  7630: accuracy_at_1 = 23.83%; accuracy_at_5 = 51.95%; loss = 3.059726  (0.986170 s/it)
Iteration  7640: accuracy_at_1 = 26.56%; accuracy_at_5 = 57.03%; loss = 2.879161  (0.986020 s/it)
Iteration  7650: accuracy_at_1 = 27.34%; accuracy_at_5 = 51.95%; loss = 3.006191  (0.986107 s/it)
Iteration  7660: accuracy_at_1 = 28.91%; accuracy_at_5 = 60.94%; loss = 2.754070  (0.986623 s/it)
Iteration  7670: accuracy_at_1 = 25.39%; accuracy_at_5 = 50.78%; loss = 3.172894  (0.986004 s/it)
Iteration  7680: accuracy_at_1 = 30.08%; accuracy_at_5 = 56.64%; loss = 2.892772  (0.986263 s/it)
Iteration  7690: accuracy_at_1 = 24.22%; accuracy_at_5 = 51.95%; loss = 3.079309  (0.987399 s/it)
Iteration  7700: accuracy_at_1 = 27.73%; accuracy_at_5 = 57.81%; loss = 2.904335  (0.987385 s/it)
Iteration  7710: accuracy_at_1 = 25.39%; accuracy_at_5 = 60.16%; loss = 2.802323  (0.987827 s/it)
Iteration  7720: accuracy_at_1 = 24.61%; accuracy_at_5 = 53.52%; loss = 3.032879  (0.987237 s/it)
Iteration  7730: accuracy_at_1 = 25.39%; accuracy_at_5 = 53.52%; loss = 2.940533  (0.987105 s/it)
Iteration  7740: accuracy_at_1 = 27.73%; accuracy_at_5 = 54.69%; loss = 2.969446  (0.987721 s/it)
Iteration  7750: accuracy_at_1 = 24.22%; accuracy_at_5 = 52.34%; loss = 3.007584  (0.985881 s/it)
Iteration  7760: accuracy_at_1 = 28.91%; accuracy_at_5 = 59.38%; loss = 2.878948  (0.987026 s/it)
Iteration  7770: accuracy_at_1 = 23.83%; accuracy_at_5 = 54.69%; loss = 3.024103  (0.985934 s/it)
Iteration  7780: accuracy_at_1 = 26.17%; accuracy_at_5 = 53.91%; loss = 2.939483  (0.985976 s/it)
Iteration  7790: accuracy_at_1 = 29.69%; accuracy_at_5 = 62.50%; loss = 2.843238  (0.986704 s/it)
Iteration  7800: accuracy_at_1 = 27.73%; accuracy_at_5 = 55.86%; loss = 2.902208  (0.986036 s/it)
Iteration  7810: accuracy_at_1 = 30.47%; accuracy_at_5 = 64.84%; loss = 2.691406  (0.987608 s/it)
Iteration  7820: accuracy_at_1 = 28.91%; accuracy_at_5 = 59.77%; loss = 2.802236  (0.987298 s/it)
Iteration  7830: accuracy_at_1 = 31.25%; accuracy_at_5 = 60.16%; loss = 2.766997  (0.986468 s/it)
Iteration  7840: accuracy_at_1 = 28.91%; accuracy_at_5 = 53.91%; loss = 2.992034  (0.987079 s/it)
Iteration  7850: accuracy_at_1 = 32.42%; accuracy_at_5 = 57.42%; loss = 2.753365  (0.987287 s/it)
Iteration  7860: accuracy_at_1 = 28.12%; accuracy_at_5 = 57.81%; loss = 2.779948  (0.987132 s/it)
Iteration  7870: accuracy_at_1 = 27.73%; accuracy_at_5 = 58.20%; loss = 2.974733  (0.988468 s/it)
Iteration  7880: accuracy_at_1 = 33.20%; accuracy_at_5 = 60.94%; loss = 2.779444  (0.986243 s/it)
Iteration  7890: accuracy_at_1 = 33.20%; accuracy_at_5 = 60.16%; loss = 2.694188  (0.985814 s/it)
Iteration  7900: accuracy_at_1 = 29.69%; accuracy_at_5 = 58.20%; loss = 2.788293  (0.986105 s/it)
Iteration  7910: accuracy_at_1 = 35.16%; accuracy_at_5 = 63.67%; loss = 2.775339  (0.985870 s/it)
Iteration  7920: accuracy_at_1 = 28.52%; accuracy_at_5 = 57.81%; loss = 2.861863  (0.985574 s/it)
Iteration  7930: accuracy_at_1 = 27.73%; accuracy_at_5 = 56.25%; loss = 2.902004  (0.986032 s/it)
Iteration  7940: accuracy_at_1 = 25.39%; accuracy_at_5 = 56.64%; loss = 2.888134  (0.986841 s/it)
Iteration  7950: accuracy_at_1 = 29.30%; accuracy_at_5 = 63.67%; loss = 2.792926  (0.987870 s/it)
Iteration  7960: accuracy_at_1 = 26.17%; accuracy_at_5 = 57.03%; loss = 2.932428  (0.987403 s/it)
Iteration  7970: accuracy_at_1 = 29.69%; accuracy_at_5 = 62.50%; loss = 2.706838  (0.987669 s/it)
Iteration  7980: accuracy_at_1 = 28.91%; accuracy_at_5 = 59.38%; loss = 2.853807  (0.987927 s/it)
Iteration  7990: accuracy_at_1 = 28.52%; accuracy_at_5 = 56.25%; loss = 2.855169  (0.987393 s/it)
Iteration  8000: accuracy_at_1 = 31.25%; accuracy_at_5 = 62.89%; loss = 2.687337  (0.987224 s/it)
Iteration  8010: accuracy_at_1 = 31.64%; accuracy_at_5 = 59.38%; loss = 2.800392  (0.986141 s/it)
Iteration  8020: accuracy_at_1 = 26.17%; accuracy_at_5 = 52.34%; loss = 2.997295  (0.986107 s/it)
Iteration  8030: accuracy_at_1 = 29.69%; accuracy_at_5 = 58.20%; loss = 2.820507  (0.985639 s/it)
Iteration  8040: accuracy_at_1 = 26.95%; accuracy_at_5 = 60.16%; loss = 2.832033  (0.986351 s/it)
Iteration  8050: accuracy_at_1 = 29.69%; accuracy_at_5 = 60.16%; loss = 2.797969  (0.986224 s/it)
Iteration  8060: accuracy_at_1 = 32.03%; accuracy_at_5 = 60.16%; loss = 2.688062  (0.986907 s/it)
Iteration  8070: accuracy_at_1 = 26.17%; accuracy_at_5 = 51.56%; loss = 2.945724  (0.988219 s/it)
Iteration  8080: accuracy_at_1 = 25.78%; accuracy_at_5 = 55.86%; loss = 2.909642  (0.987425 s/it)
Iteration  8090: accuracy_at_1 = 28.12%; accuracy_at_5 = 56.64%; loss = 2.813296  (0.988143 s/it)
Iteration  8100: accuracy_at_1 = 30.08%; accuracy_at_5 = 60.16%; loss = 2.783367  (0.987093 s/it)
Iteration  8110: accuracy_at_1 = 27.34%; accuracy_at_5 = 57.03%; loss = 2.872346  (0.986682 s/it)
Iteration  8120: accuracy_at_1 = 29.30%; accuracy_at_5 = 60.94%; loss = 2.851284  (0.988665 s/it)
Iteration  8130: accuracy_at_1 = 25.39%; accuracy_at_5 = 57.42%; loss = 2.783613  (0.987023 s/it)
Iteration  8140: accuracy_at_1 = 30.86%; accuracy_at_5 = 64.06%; loss = 2.647717  (0.986661 s/it)
Iteration  8150: accuracy_at_1 = 27.34%; accuracy_at_5 = 53.12%; loss = 2.919467  (0.985962 s/it)
Iteration  8160: accuracy_at_1 = 27.73%; accuracy_at_5 = 59.38%; loss = 2.805788  (0.986851 s/it)
Iteration  8170: accuracy_at_1 = 22.27%; accuracy_at_5 = 52.73%; loss = 3.058838  (0.985892 s/it)
Iteration  8180: accuracy_at_1 = 25.39%; accuracy_at_5 = 55.08%; loss = 2.896717  (0.986946 s/it)
Iteration  8190: accuracy_at_1 = 30.47%; accuracy_at_5 = 55.86%; loss = 2.893594  (0.986526 s/it)
Iteration  8200: accuracy_at_1 = 28.52%; accuracy_at_5 = 59.77%; loss = 2.903816  (0.988080 s/it)
Iteration  8210: accuracy_at_1 = 34.77%; accuracy_at_5 = 63.67%; loss = 2.619220  (0.987119 s/it)
Iteration  8220: accuracy_at_1 = 31.64%; accuracy_at_5 = 59.77%; loss = 2.673378  (0.987210 s/it)
Iteration  8230: accuracy_at_1 = 32.03%; accuracy_at_5 = 58.98%; loss = 2.796248  (0.987235 s/it)
Iteration  8240: accuracy_at_1 = 25.78%; accuracy_at_5 = 65.23%; loss = 2.824612  (0.987495 s/it)
Iteration  8250: accuracy_at_1 = 32.03%; accuracy_at_5 = 60.16%; loss = 2.780471  (0.987529 s/it)
Iteration  8260: accuracy_at_1 = 28.52%; accuracy_at_5 = 57.42%; loss = 2.865731  (0.986387 s/it)
Iteration  8270: accuracy_at_1 = 35.55%; accuracy_at_5 = 62.11%; loss = 2.617813  (0.986975 s/it)
Iteration  8280: accuracy_at_1 = 35.16%; accuracy_at_5 = 64.06%; loss = 2.641212  (0.986498 s/it)
Iteration  8290: accuracy_at_1 = 32.81%; accuracy_at_5 = 58.98%; loss = 2.744503  (0.986665 s/it)
Iteration  8300: accuracy_at_1 = 28.91%; accuracy_at_5 = 59.77%; loss = 2.725780  (0.985919 s/it)
Iteration  8310: accuracy_at_1 = 26.17%; accuracy_at_5 = 55.08%; loss = 2.903250  (0.986077 s/it)
Iteration  8320: accuracy_at_1 = 25.78%; accuracy_at_5 = 59.77%; loss = 2.803929  (0.986375 s/it)
Iteration  8330: accuracy_at_1 = 30.08%; accuracy_at_5 = 58.20%; loss = 2.824567  (0.986972 s/it)
Iteration  8340: accuracy_at_1 = 29.69%; accuracy_at_5 = 60.94%; loss = 2.843703  (0.987486 s/it)
Iteration  8350: accuracy_at_1 = 30.08%; accuracy_at_5 = 58.20%; loss = 2.762832  (0.988063 s/it)
Iteration  8360: accuracy_at_1 = 29.69%; accuracy_at_5 = 57.81%; loss = 2.826492  (0.986962 s/it)
Iteration  8370: accuracy_at_1 = 27.34%; accuracy_at_5 = 53.91%; loss = 2.950354  (0.987089 s/it)
Iteration  8380: accuracy_at_1 = 29.30%; accuracy_at_5 = 56.64%; loss = 2.838537  (0.987705 s/it)
Iteration  8390: accuracy_at_1 = 29.69%; accuracy_at_5 = 58.59%; loss = 2.773224  (0.986667 s/it)
Iteration  8400: accuracy_at_1 = 24.22%; accuracy_at_5 = 52.34%; loss = 3.029083  (0.985823 s/it)
Iteration  8410: accuracy_at_1 = 30.86%; accuracy_at_5 = 57.03%; loss = 2.879747  (0.985376 s/it)
Iteration  8420: accuracy_at_1 = 28.52%; accuracy_at_5 = 53.12%; loss = 2.882680  (0.986050 s/it)
Iteration  8430: accuracy_at_1 = 29.69%; accuracy_at_5 = 58.98%; loss = 2.874616  (0.986385 s/it)
Iteration  8440: accuracy_at_1 = 22.27%; accuracy_at_5 = 54.69%; loss = 2.944756  (0.986113 s/it)
Iteration  8450: accuracy_at_1 = 28.12%; accuracy_at_5 = 58.98%; loss = 2.883606  (0.987018 s/it)
Iteration  8460: accuracy_at_1 = 29.30%; accuracy_at_5 = 60.16%; loss = 2.754303  (0.987699 s/it)
Iteration  8470: accuracy_at_1 = 29.30%; accuracy_at_5 = 60.16%; loss = 2.797950  (0.987528 s/it)
Iteration  8480: accuracy_at_1 = 27.73%; accuracy_at_5 = 58.20%; loss = 2.827766  (0.987933 s/it)
Iteration  8490: accuracy_at_1 = 32.81%; accuracy_at_5 = 61.72%; loss = 2.745433  (0.988141 s/it)
Iteration  8500: accuracy_at_1 = 31.25%; accuracy_at_5 = 62.11%; loss = 2.747135  (0.988323 s/it)
Iteration  8510: accuracy_at_1 = 24.22%; accuracy_at_5 = 54.30%; loss = 3.036803  (0.987813 s/it)
Iteration  8520: accuracy_at_1 = 27.73%; accuracy_at_5 = 56.64%; loss = 2.911664  (0.986365 s/it)
Iteration  8530: accuracy_at_1 = 21.48%; accuracy_at_5 = 51.17%; loss = 3.177788  (0.985635 s/it)
Iteration  8540: accuracy_at_1 = 26.56%; accuracy_at_5 = 55.47%; loss = 2.974683  (0.985688 s/it)
Iteration  8550: accuracy_at_1 = 26.95%; accuracy_at_5 = 61.33%; loss = 2.858366  (0.985949 s/it)
Iteration  8560: accuracy_at_1 = 26.95%; accuracy_at_5 = 58.98%; loss = 2.826652  (0.987415 s/it)
Iteration  8570: accuracy_at_1 = 23.44%; accuracy_at_5 = 60.55%; loss = 2.866389  (0.986386 s/it)
Iteration  8580: accuracy_at_1 = 27.34%; accuracy_at_5 = 57.03%; loss = 2.901384  (0.986511 s/it)
Iteration  8590: accuracy_at_1 = 28.91%; accuracy_at_5 = 59.38%; loss = 2.797668  (0.988540 s/it)
Iteration  8600: accuracy_at_1 = 29.69%; accuracy_at_5 = 58.59%; loss = 2.827436  (0.987111 s/it)
Iteration  8610: accuracy_at_1 = 28.91%; accuracy_at_5 = 63.28%; loss = 2.639903  (0.986960 s/it)
Iteration  8620: accuracy_at_1 = 24.61%; accuracy_at_5 = 55.47%; loss = 2.975452  (0.987306 s/it)
Iteration  8630: accuracy_at_1 = 30.08%; accuracy_at_5 = 61.33%; loss = 2.851920  (0.987394 s/it)
Iteration  8640: accuracy_at_1 = 31.25%; accuracy_at_5 = 61.33%; loss = 2.764520  (0.987759 s/it)
Iteration  8650: accuracy_at_1 = 31.64%; accuracy_at_5 = 62.50%; loss = 2.735292  (0.986270 s/it)
Iteration  8660: accuracy_at_1 = 28.12%; accuracy_at_5 = 57.42%; loss = 2.757661  (0.985400 s/it)
Iteration  8670: accuracy_at_1 = 30.08%; accuracy_at_5 = 53.52%; loss = 2.967292  (0.986050 s/it)
Iteration  8680: accuracy_at_1 = 32.42%; accuracy_at_5 = 61.33%; loss = 2.627790  (0.985750 s/it)
Iteration  8690: accuracy_at_1 = 28.52%; accuracy_at_5 = 62.11%; loss = 2.833139  (0.986497 s/it)
Iteration  8700: accuracy_at_1 = 28.52%; accuracy_at_5 = 58.59%; loss = 2.829328  (0.986305 s/it)
Iteration  8710: accuracy_at_1 = 34.38%; accuracy_at_5 = 63.67%; loss = 2.654127  (0.986766 s/it)
Iteration  8720: accuracy_at_1 = 28.52%; accuracy_at_5 = 61.33%; loss = 2.755043  (0.986413 s/it)
Iteration  8730: accuracy_at_1 = 29.30%; accuracy_at_5 = 61.72%; loss = 2.754088  (0.987174 s/it)
Iteration  8740: accuracy_at_1 = 26.56%; accuracy_at_5 = 61.33%; loss = 2.868196  (0.987309 s/it)
Iteration  8750: accuracy_at_1 = 28.52%; accuracy_at_5 = 59.38%; loss = 2.757819  (0.987386 s/it)
Iteration  8760: accuracy_at_1 = 25.78%; accuracy_at_5 = 53.52%; loss = 2.967351  (0.988095 s/it)
Iteration  8770: accuracy_at_1 = 35.94%; accuracy_at_5 = 65.62%; loss = 2.497484  (0.987241 s/it)
Iteration  8780: accuracy_at_1 = 23.44%; accuracy_at_5 = 52.73%; loss = 3.004723  (0.985420 s/it)
Iteration  8790: accuracy_at_1 = 29.69%; accuracy_at_5 = 57.81%; loss = 2.839357  (0.985500 s/it)
Iteration  8800: accuracy_at_1 = 34.77%; accuracy_at_5 = 61.33%; loss = 2.587112  (0.986175 s/it)
Iteration  8810: accuracy_at_1 = 28.12%; accuracy_at_5 = 59.77%; loss = 2.804882  (0.985572 s/it)
Iteration  8820: accuracy_at_1 = 30.08%; accuracy_at_5 = 60.55%; loss = 2.690812  (0.986249 s/it)
Iteration  8830: accuracy_at_1 = 27.73%; accuracy_at_5 = 57.03%; loss = 2.880217  (0.987674 s/it)
Iteration  8840: accuracy_at_1 = 26.95%; accuracy_at_5 = 58.59%; loss = 2.814104  (0.988103 s/it)
Iteration  8850: accuracy_at_1 = 28.52%; accuracy_at_5 = 59.38%; loss = 2.795799  (0.987317 s/it)
Iteration  8860: accuracy_at_1 = 27.73%; accuracy_at_5 = 56.64%; loss = 2.833317  (0.987335 s/it)
Iteration  8870: accuracy_at_1 = 28.12%; accuracy_at_5 = 60.16%; loss = 2.799200  (0.987187 s/it)
Iteration  8880: accuracy_at_1 = 27.73%; accuracy_at_5 = 57.42%; loss = 2.823203  (0.987324 s/it)
Iteration  8890: accuracy_at_1 = 27.73%; accuracy_at_5 = 58.59%; loss = 2.785215  (0.987681 s/it)
Iteration  8900: accuracy_at_1 = 27.34%; accuracy_at_5 = 58.20%; loss = 2.854910  (0.986507 s/it)
Iteration  8910: accuracy_at_1 = 30.08%; accuracy_at_5 = 59.38%; loss = 2.825705  (0.985715 s/it)
